id,Name,Claimed,Address,zipcode,Website,Reviews,Rating,Price_Range,Categories,URL
859,Acres,Yes,"3999 S Broadway, Englewood, CO, 80113",80113,acrescolorado.com,241,4.5,$$,"American (Traditional),
                    Bars,
                    Salad",https://www.yelp.com/biz/acres-englewood
858,Taquería El Trompito,Yes,"1540 W 70th Ave, Denver, CO, 80221",80221,,129,4,$,Mexican,https://www.yelp.com/biz/taquer%C3%ADa-el-trompito-denver-3
857,Tavern Lowry,Yes,"7401 E 1st Ave, Denver, CO, 80230",80230,tavernhg.com/lowry,221,3,$$,"American (Traditional),
                    Sports Bars",https://www.yelp.com/biz/tavern-lowry-denver-2
856,Choice Market,Yes,"1770 N Broadway, Denver, CO, 80202",80202,choicemarket.co,48,4,$$,"Convenience Stores,
                    Fruits & Veggies,
                    Sandwiches",https://www.yelp.com/biz/choice-market-denver-3
855,Atelier by Radex,Yes,"2011 E 17th Ave, Denver, CO, 80206",80206,atelierbyradex.com,61,4,$$,"French,
                    Desserts,
                    Diners",https://www.yelp.com/biz/atelier-by-radex-denver
854,Superfruit Republic,Yes,"1776 N Broadway, Ste 115, Denver, CO, 80202",80202,superfruitrepublic.com,71,4.5,$,"Juice Bars & Smoothies,
                    Acai Bowls,
                    Vegetarian",https://www.yelp.com/biz/superfruit-republic-denver-5
853,Superfood Bar,Yes,"1541 Platte St, Denver, CO, 80202",80202,sfbcuisine.com,39,4.5,$,"Vegan,
                    Juice Bars & Smoothies,
                    Wraps",https://www.yelp.com/biz/superfood-bar-denver
852,US Thai Cafe,Yes,"5228 W 25th Ave, Edgewater, CO, 80214",80214,,703,4,$$,Thai,https://www.yelp.com/biz/us-thai-cafe-edgewater-2
851,Backcountry Delicatessen,Yes,"1617 Wazee St, Denver, CO, 80202",80202,backcountry-deli.com,213,4,$,"Sandwiches,
                    Delis,
                    Salad",https://www.yelp.com/biz/backcountry-delicatessen-denver
850,Denver Fresh Mex,Yes,"1600 E Colfax Ave, Denver, CO, 80218",80218,denverfreshmex.com,43,4,$,Mexican,https://www.yelp.com/biz/denver-fresh-mex-denver
849,Little India,Yes,"330 E 6th Ave, Denver, CO, 80203",80203,littleindiaofdenver.com,619,3.5,$$,"Indian,
                    Bars,
                    Desserts",https://www.yelp.com/biz/little-india-denver-7
848,Lechuga’s Italian Restaurant,Yes,"3609 Tejon St, Denver, CO, 80211",80211,lechugasitalian.com,175,3.5,$,"Italian,
                    Pizza",https://www.yelp.com/biz/lechugas-italian-restaurant-denver
847,Tony Roma’s,Yes,"1480 Arapahoe St, Denver, CO, 80202",80202,tonyromas.com,41,3.5,$,"American (Traditional),
                    Steakhouses,
                    Barbeque",https://www.yelp.com/biz/tony-romas-denver
846,Africana Cafe,Yes,"5091 E Colfax Ave, Denver, CO, 80220",80220,africanaethiopianfood.com,65,4,$$,Ethiopian,https://www.yelp.com/biz/africana-cafe-denver
845,Las Tortugas,Yes,"1549 W Alameda Ave, Denver, CO, 80223",80223,,67,4.5,$,Mexican,https://www.yelp.com/biz/las-tortugas-denver
844,Bar Louie - The Shops at Northfield Stapleton,Yes,"8332 Northfield Blvd, Denver, CO, 80238",80238,barlouie.com,422,3,$$,"Bars,
                    American (New),
                    Gastropubs",https://www.yelp.com/biz/bar-louie-the-shops-at-northfield-stapleton-denver
843,Lucero’s,Yes,"3657 Fillmore St, Denver, CO, 80205",80205,,20,4,$,Mexican,https://www.yelp.com/biz/luceros-denver
842,Marg’s Taco Bistro,Yes,"500 E 19th Ave, Denver, CO, 80203",80203,margstacobistro.com,201,3,$$,Mexican,https://www.yelp.com/biz/margs-taco-bistro-denver-4
841,The Oceanaire Seafood Room,Yes,"1400 Arapahoe St, Denver, CO, 80202",80202,theoceanaire.com,405,3.5,$$$,Seafood,https://www.yelp.com/biz/the-oceanaire-seafood-room-denver
840,Olive Garden Italian Restaurant,Yes,"8314 E Northfield Blvd, Denver, CO, 80238",80238,OliveGarden.com,107,3.5,$$,"Italian,
                    Salad",https://www.yelp.com/biz/olive-garden-italian-restaurant-denver-3
839,Venice Ristorante,Yes,"1700 Wynkoop St, Denver, CO, 80202",80202,veniceristorante.com,307,3.5,$$$,"Italian,
                    Wine Bars",https://www.yelp.com/biz/venice-ristorante-denver
838,Lucile’s Creole Cafe,Yes,"2095 S Ogden St, Denver, CO, 80210",80210,luciles.com,116,4,$$,"Breakfast & Brunch,
                    Cajun/Creole",https://www.yelp.com/biz/luciles-creole-cafe-denver-2
837,Kahlo’s,Yes,"3735 Morrison Rd, Denver, CO, 80219",80219,,55,4,$$,Mexican,https://www.yelp.com/biz/kahlos-denver
836,Mile High Vienna Stand,Yes,"300 Santa Fe Dr, Denver, CO, 80223",80223,milehighvienna.com,133,4,$,"Hot Dogs,
                    Sandwiches,
                    Comfort Food",https://www.yelp.com/biz/mile-high-vienna-stand-denver
835,mmm...COFFEE! Paleo Bistro,Yes,"910 Santa Fe Dr, Studio 6, Denver, CO, 80204",80204,mmm-coffee.com,155,4.5,$,"Gluten-Free,
                    Coffee & Tea,
                    Juice Bars & Smoothies",https://www.yelp.com/biz/mmm-coffee-paleo-bistro-denver-3
834,Bistro Barbes,Yes,"5021 E 28th Ave, Denver, CO, 80207",80207,bistrobarbes.com,93,4.5,$$$,"French,
                    Bars,
                    American (New)",https://www.yelp.com/biz/bistro-barbes-denver-3
833,Billy’s Gourmet Hot Dogs,Yes,"2445 Larimer St, Denver, CO, 80205",80205,billysgourmethotdogs.com,255,3.5,$,Hot Dogs,https://www.yelp.com/biz/billys-gourmet-hot-dogs-denver
832,Spicy Basil,Yes,"1 Broadway, Denver, CO, 80203",80203,spicybasil.com,418,3.5,$,"Thai,
                    Chinese,
                    Asian Fusion",https://www.yelp.com/biz/spicy-basil-denver
831,El Rio Grande Restaurant & Cantina,Yes,"1050 W Evans Ave, Denver, CO, 80223",80223,,5,5,$,Mexican,https://www.yelp.com/biz/el-rio-grande-restaurant-and-cantina-denver
830,Jelly Cafe,Yes,"1700 E Evans Ave, Denver, CO, 80210",80210,eatmorejelly.com/#buzz,435,3.5,$$,Breakfast & Brunch,https://www.yelp.com/biz/jelly-cafe-denver-8
829,Larimer Beer Hall,Yes,"2012 Larimer St, Denver, CO, 80205",80205,larimerbeerhall.com,77,3.5,$,"Bars,
                    Burgers,
                    Music Venues",https://www.yelp.com/biz/larimer-beer-hall-denver
828,Kobe An,Yes,"231 Milwaukee St, Denver, CO, 80206",80206,kobean.com,114,4,$$,"Japanese,
                    Sushi Bars",https://www.yelp.com/biz/kobe-an-denver
827,Wooden Spoon Cafe & Bakery,Yes,"2418 W 32nd Ave, Denver, CO, 80211",80211,woodenspoondenver.com,280,4.5,$,"Bakeries,
                    Sandwiches",https://www.yelp.com/biz/wooden-spoon-cafe-and-bakery-denver
826,Poke Concept,Yes,"1573 S Colorado Blvd, Denver, CO, 80222",80222,pokeconcept.com,56,5,$$,"Poke,
                    Hawaiian,
                    Japanese",https://www.yelp.com/biz/poke-concept-denver-4
825,La Fuente Restaurant,Yes,"3023 W 44th Ave, Denver, CO, 80211",80211,lafuenterestaurantdenver.com,188,4,$,"Mexican,
                    American (Traditional),
                    Breakfast & Brunch",https://www.yelp.com/biz/la-fuente-restaurant-denver
824,El Cazo Cocina Y Cantina,Yes,"2901 W 25th Ave, Denver, CO, 80211",80211,elcazodenver.com,53,4,$$,Mexican,https://www.yelp.com/biz/el-cazo-cocina-y-cantina-denver
823,Churchill Bar,Yes,"321 17th St, The Brown Palace, Denver, CO, 80202",80202,brownpalace.com/dining/cockta…,74,4,$$,"American (Traditional),
                    Sandwiches,
                    Cocktail Bars",https://www.yelp.com/biz/churchill-bar-denver-5
822,The Bagel Deli & Restaurant,Yes,"6439 E Hampden Ave, Denver, CO, 80222",80222,bageldeli.com,620,4.5,$$,"Delis,
                    Bagels,
                    Breakfast & Brunch",https://www.yelp.com/biz/the-bagel-deli-and-restaurant-denver-3
821,Brio Tuscan Grille,Yes,"2500 E 1st Ave, Denver, CO, 80206",80206,brioitalian.com/cherry_creek_…,240,3.5,$$,"Italian,
                    Gluten-Free,
                    Cocktail Bars",https://www.yelp.com/biz/brio-tuscan-grille-denver
820,Taste Of Sudan,Yes,"10180 E Colfax Ave, Aurora, CO, 80010",80010,tasteofsudan.com,3,5,,Mediterranean,https://www.yelp.com/biz/taste-of-sudan-aurora
819,Waffle Brothers Pub Style,Yes,"1707 Lafayette St, Denver, CO, 80218",80218,wafflebrothers.com,231,4,$,"Breakfast & Brunch,
                    Waffles,
                    Chicken Shop",https://www.yelp.com/biz/waffle-brothers-pub-style-denver
818,Devil’s Food Bakery & Cookery,Yes,"1020 S Gaylord St, Denver, CO, 80209",80209,devilsfooddenver.com,684,4,$$,"Coffee & Tea,
                    Breakfast & Brunch",https://www.yelp.com/biz/devils-food-bakery-and-cookery-denver
817,Colore Italian Restaurant & Pizzeria,Yes,"2700 S Broadway, Englewood, CO, 80113",80113,coloreitalian.com,310,4,$$,"Italian,
                    Pizza,
                    Salad",https://www.yelp.com/biz/colore-italian-restaurant-englewood-2
816,Guadalajara Mexican Restaurant,Yes,"2835 W 72nd Ave, Westminster, CO, 80030",80030,guadalajaramexicanrest.com,402,4.5,$$,Mexican,https://www.yelp.com/biz/guadalajara-mexican-restaurant-westminster
815,Pie Hole,Yes,"44 S Broadway, Denver, CO, 80209",80209,pieholedenver.com,185,3.5,$,Pizza,https://www.yelp.com/biz/pie-hole-denver-2
814,Native Foods,Yes,"680 S Colorado Blvd, Glendale, CO, 80246",80246,nativefoods.com,470,4.5,$$,"Vegan,
                    Vegetarian,
                    American (New)",https://www.yelp.com/biz/native-foods-glendale
813,Duo Restaurant,Yes,"2413 W 32nd Ave, Denver, CO, 80211",80211,duorestaurants.com,643,4,$$,"American (New),
                    Breakfast & Brunch,
                    Bars",https://www.yelp.com/biz/duo-restaurant-denver-2
812,Burrito’s & Company,Yes,"5907 Washington St, Denver, CO, 80216",80216,,21,4.5,$,Mexican,https://www.yelp.com/biz/burritos-and-company-denver
811,OG Burgers,Yes,"1022 Pearl St, Denver, CO, 80203",80203,ogburgers.com,35,4,$$,"Food Trucks,
                    Burgers",https://www.yelp.com/biz/og-burgers-denver
810,La Keka Mexican Food,Yes,"3130 South Sheridan Blvd, Home Depot, Denver, CO, 80227",80227,,8,5,$$$$,"Mexican,
                    Food Stands",https://www.yelp.com/biz/la-keka-mexican-food-denver
809,Tamales By La Casita,Yes,"3561 Tejon St, Denver, CO, 80211",80211,tamalesbylacasita.net,180,4,$,"Mexican,
                    Gluten-Free,
                    Breakfast & Brunch",https://www.yelp.com/biz/tamales-by-la-casita-denver-2
808,Sushi Ronin,Yes,"2930 Umatilla, Ste 100, Denver, CO, 80211",80211,sushironindenver.com,168,4,$$$,"Sushi Bars,
                    Japanese,
                    Bars",https://www.yelp.com/biz/sushi-ronin-denver
807,Santiago’s,Yes,"5701 Leetsdale Dr, Denver, CO, 80224",80224,eatatsantiagos.com,231,3.5,$,Mexican,https://www.yelp.com/biz/santiagos-denver-3
806,Growler USA - Highlands,Yes,"4433 W 29th Ave, Ste 102, Denver, CO, 80212",80212,growlerusa.com/craft-beer-pub…,53,4,$$,"American (Traditional),
                    Pubs,
                    Chicken Wings",https://www.yelp.com/biz/growler-usa-highlands-denver
805,iPIE,Yes,"900 Auraria Pkwy, Unit 229, Denver, CO, 80204",80204,infinituspie.com,23,4.5,$,Pizza,https://www.yelp.com/biz/ipie-denver
804,Hotbox Roasters,Yes,"3450 Larimer St, Denver, CO, 80205",80205,hotboxroasters.com,57,4,$,"Coffee Roasteries,
                    Cafes",https://www.yelp.com/biz/hotbox-roasters-denver-2
803,BurgerFi,Yes,"1147 Broadway, Unit 101, Denver, CO, 80203",80203,burgerfi.com,270,3.5,$$,"Hot Dogs,
                    Burgers,
                    American (New)",https://www.yelp.com/biz/burgerfi-denver
802,Mustard’s Last Stand,Yes,"2081 S University Blvd, Denver, CO, 80210",80210,mustardslaststandcolorado.com,195,4,$,"Hot Dogs,
                    American (Traditional),
                    Vegan",https://www.yelp.com/biz/mustards-last-stand-denver
801,Proto’s Pizzeria Napoletana,Yes,"2401 15th St, Ste 190, Denver, CO, 80202",80202,protospizza.com,334,4,$$,Pizza,https://www.yelp.com/biz/protos-pizzeria-napoletana-denver-2
800,Lincoln’s Roadhouse,Yes,"1201 S Pearl St, Denver, CO, 80210",80210,lincolnsroadhouse.com,106,4,$,"Southern,
                    Bars",https://www.yelp.com/biz/lincolns-roadhouse-denver
799,Wing Slingers,Yes,"7325 E Iliff Ave, Denver, CO, 80231",80231,wingslingerswings.com,122,3.5,$,Chicken Wings,https://www.yelp.com/biz/wing-slingers-denver
798,Pie Society Pizza,Yes,"4615 E Mississippi Ave, Denver, CO, 80246",80246,piesocietypizza.com,51,4.5,$$,Pizza,https://www.yelp.com/biz/pie-society-pizza-denver-2
797,Crepes ‘n Crepes,Yes,"1512 Larimer St, Unit 6R, Denver, CO, 80202",80202,crepesncrepes.net,397,4,$$,"Creperies,
                    French,
                    Breakfast & Brunch",https://www.yelp.com/biz/crepes-n-crepes-denver-2
796,Arada Ethiopian Restaurant,Yes,"750 Santa Fe Dr, Denver, CO, 80204",80204,aradarestaurant.com,117,3.5,$$,Ethiopian,https://www.yelp.com/biz/arada-ethiopian-restaurant-denver
795,Los Molinos Restaurant,Yes,"1603 Bruce Randolph Ave, Denver, CO, 80205",80205,,38,4,$,"Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/los-molinos-restaurant-denver
794,Zocalito Latin Bistro,Yes,"999 18th St, Ste 107, Denver, CO, 80202",80202,zocalito.com,12,4.5,$,Mexican,https://www.yelp.com/biz/zocalito-latin-bistro-denver
793,Sushi Harbor,Yes,"4136 E 8th Ave, Denver, CO, 80220",80220,sushiharbordenver.com,223,4,$$,Sushi Bars,https://www.yelp.com/biz/sushi-harbor-denver
792,Mead Street Station,Yes,"3625 W 32nd Ave, Denver, CO, 80211",80211,meadstdenver.com,332,3.5,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/mead-street-station-denver-3
791,Yorkshire Fish & Chips,Yes,"7275 Pecos St, Denver, CO, 80221",80221,yorkshirefishandchips.com,109,3.5,$$,"British,
                    Seafood,
                    Fish & Chips",https://www.yelp.com/biz/yorkshire-fish-and-chips-denver-2
790,Mici Handcrafted Italian,Yes,"2373 Central Park Blvd, Denver, CO, 80238",80238,miciitalian.com,131,3.5,$$,"Italian,
                    Pizza,
                    Caterers",https://www.yelp.com/biz/mici-handcrafted-italian-denver-12
789,Uncle Joe’s Hong Kong Bistro,Yes,"891 14th St, Unit 100, Denver, CO, 80202",80202,unclejoeshkbistro.com,288,3.5,$$,"Asian Fusion,
                    Wine Bars,
                    Szechuan",https://www.yelp.com/biz/uncle-joes-hong-kong-bistro-denver-2
788,Denver Biscuit Co.,Yes,"4275 Tennyson St, Denver, CO, 80212",80212,denbisco.com,403,4.5,$$,"Sandwiches,
                    Bakeries,
                    Breakfast & Brunch",https://www.yelp.com/biz/denver-biscuit-co-denver-15
787,The Dam Grille,Yes,"8000 E Quincy Ave, Ste 1500, Denver, CO, 80237",80237,thedamgrille.com,115,4,$,"American (Traditional),
                    Sports Bars",https://www.yelp.com/biz/the-dam-grille-denver
786,Curtis Park Creamery,Yes,"908 30th St, Denver, CO, 80205",80205,cpcmex.com,59,4,$,Mexican,https://www.yelp.com/biz/curtis-park-creamery-denver
785,Pizzeria Colore,Yes,"1647 Court Pl, Denver, CO, 80202",80202,pizzeriacolore.com,65,4.5,$,"Italian,
                    Pizza",https://www.yelp.com/biz/pizzeria-colore-denver
784,Old Chicago Pizza & Taproom,Yes,"1280 S Colorado Blvd, Denver, CO, 80246",80246,oldchicago.com,179,3.5,$$,"Pizza,
                    Sports Bars,
                    American (Traditional)",https://www.yelp.com/biz/old-chicago-pizza-and-taproom-denver
783,Maria Empanada,Yes,"1700 Platte St, Denver, CO, 80202",80202,mariaempanada.com,14,4.5,$,"Empanadas,
                    Argentine",https://www.yelp.com/biz/maria-empanada-denver-5
782,Bamboo Sushi,Yes,"2715 17th St, Ste 102, Denver, CO, 80211",80211,bamboosushi.com,142,4.5,$$$,"Sushi Bars,
                    Japanese,
                    Cocktail Bars",https://www.yelp.com/biz/bamboo-sushi-denver-2
781,Taste of China,Yes,"1935 Federal Blvd, Denver, CO, 80204",80204,tasteofchinadenver.com,11,4,$$,"Chinese,
                    Thai,
                    Asian Fusion",https://www.yelp.com/biz/taste-of-china-denver
780,Tacos El Paisa,Yes,"1920 Federal Blvd, Denver, CO, 80204",80204,tacoselpaisadenver.com,102,4.5,$,"Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/tacos-el-paisa-denver-2
779,Chez Ali Mediterranean Grill,Yes,"2410 S Colorado Blvd, Denver, CO, 80222",80222,chezaligrill.com,92,4,$$,"Mediterranean,
                    Moroccan,
                    Lebanese",https://www.yelp.com/biz/chez-ali-mediterranean-grill-denver-2
778,Sushi Bay 17,Yes,"1728 E 17th Ave, Denver, CO, 80218",80218,sushibay17.com,268,4,$$,"Sushi Bars,
                    Japanese,
                    Live/Raw Food",https://www.yelp.com/biz/sushi-bay-17-denver
777,Fooducopia,Yes,"1939 E Kentucky Ave, Denver, CO, 80209",80209,fooducopia.com,346,4,$$,"Breakfast & Brunch,
                    Wine Bars,
                    Sandwiches",https://www.yelp.com/biz/fooducopia-denver
776,Snooze an A.M. Eatery,Yes,"700 N Colorado Blvd, Denver, CO, 80206",80206,snoozeeatery.com,1591,4,$$,"Breakfast & Brunch,
                    Coffee & Tea,
                    Sandwiches",https://www.yelp.com/biz/snooze-an-a-m-eatery-denver-5
775,Bertha’s Baja Bistro,Yes,"900 Jersey St, Denver, CO, 80220",80220,berthasbajabistro.com,67,4,$$,"American (Traditional),
                    Breakfast & Brunch,
                    Salad",https://www.yelp.com/biz/berthas-baja-bistro-denver-4
774,Tenya Japanese Soul Food,Yes,"3901 Tennyson St, Denver, CO, 80212",80212,,33,4,$$,Japanese,https://www.yelp.com/biz/tenya-japanese-soul-food-denver
773,Spot Bar & Grill,Yes,"98 S Pennsylvania St, Denver, CO, 80209",80209,spotbarandgrill.com,125,4,$$,"Sports Bars,
                    American (Traditional)",https://www.yelp.com/biz/spot-bar-and-grill-denver
772,Pierogies Factory,Yes,"3895 Wadsworth Blvd, Wheat Ridge, CO, 80033",80033,pierogiesfactory.com,282,4.5,$,"Polish,
                    Food Trucks",https://www.yelp.com/biz/pierogies-factory-wheat-ridge
771,Rivers and Roads Coffee,Yes,"2539 E Bruce Randolph Ave, Denver, CO, 80205",80205,riversandroadscoffee.com,104,5,$,"Coffee & Tea,
                    Sandwiches,
                    Breakfast & Brunch",https://www.yelp.com/biz/rivers-and-roads-coffee-denver
770,Matsuhisa Denver,Yes,"98 N Steele St, Denver, CO, 80206",80206,matsuhisadenver.com,183,4,$$$,"Sushi Bars,
                    Japanese,
                    Cocktail Bars",https://www.yelp.com/biz/matsuhisa-denver-denver
